device,country,topic,category,sub_category,raw_messages,raw_users,raw_conversations,index,date
desktop,840,Promotional Offers Platform,Retail & Consumer Products,Smoke Shops,930,522,570,570,2025-12-05
desktop,840,Content Creation for Sales,Retail & Consumer Products,Smoke Shops,777,501,568,568,2025-12-05
desktop,840,Personalized Outreach Automation,Retail & Consumer Products,Smoke Shops,797,503,566,566,2025-12-05
desktop,840,Creative Brief Generation,Retail & Consumer Products,Smoke Shops,761,503,561,561,2025-12-05
desktop,840,Personalized Cake Images,Retail & Consumer Products,Smoke Shops,769,483,559,559,2025-12-05
desktop,840,Personalized Images,Retail & Consumer Products,Smoke Shops,787,484,555,555,2025-12-05
desktop,840,Customizable Digital Templates,Retail & Consumer Products,Smoke Shops,767,506,552,552,2025-12-05
desktop,840,E-commerce Tools & Resources,Retail & Consumer Products,Smoke Shops,845,495,551,551,2025-12-05
desktop,840,Multi-channel Outreach Automation,Retail & Consumer Products,Smoke Shops,777,473,542,542,2025-12-05
desktop,840,AI Template Generator,Retail & Consumer Products,Smoke Shops,679,482,541,541,2025-12-05
desktop,840,AI Mockup Generation,Retail & Consumer Products,Smoke Shops,688,450,512,512,2025-12-05
desktop,840,Influencer Marketing Support,Retail & Consumer Products,Smoke Shops,704,451,506,506,2025-12-05
desktop,840,AI Prompt Marketplace,Retail & Consumer Products,Smoke Shops,652,447,499,499,2025-12-05
desktop,840,Interactive Brochure Creation,Retail & Consumer Products,Smoke Shops,686,456,498,498,2025-12-05
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Smoke Shops,778,441,492,492,2025-12-05
desktop,840,Marketing Tools & Templates,Retail & Consumer Products,Smoke Shops,638,444,488,488,2025-12-05
desktop,840,Business Formalities Assistance,Retail & Consumer Products,Smoke Shops,562,459,484,484,2025-12-05
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Smoke Shops,565,453,482,482,2025-12-05
desktop,840,User Onboarding Consulting,Retail & Consumer Products,Smoke Shops,604,441,479,479,2025-12-05
desktop,840,all,Technology,Software Solutions,11219,5324,6615,6615,2025-12-05
desktop,840,SaaS Product Launch Consulting,Technology,Software Solutions,736,456,510,510,2025-12-05
desktop,840,No-Code Automation Consulting,Technology,Software Solutions,724,432,481,481,2025-12-05
desktop,840,Smartsheet Implementation Services,Technology,Software Solutions,678,427,467,467,2025-12-05
desktop,840,Product-Led Growth Consulting,Technology,Software Solutions,656,400,452,452,2025-12-05
desktop,840,Go-to-Market (GTM) Intelligence Platform,Technology,Software Solutions,546,364,409,409,2025-12-05
desktop,840,SaaS Growth Consulting,Technology,Software Solutions,550,359,404,404,2025-12-05
desktop,840,AI Workflow Consulting,Technology,Software Solutions,561,346,391,391,2025-12-05
desktop,840,CRM Setup & Automation,Technology,Software Solutions,587,334,386,386,2025-12-05
desktop,840,ChatGPT Consulting,Technology,Software Solutions,483,353,383,383,2025-12-05
desktop,840,Pipedrive Consulting,Technology,Software Solutions,563,322,383,383,2025-12-05
desktop,840,SaaS Sales Consulting,Technology,Software Solutions,559,330,378,378,2025-12-05
desktop,840,Zapier Consulting,Technology,Software Solutions,526,334,372,372,2025-12-05
desktop,840,Klaviyo Consulting,Technology,Software Solutions,522,319,364,364,2025-12-05
desktop,840,DataOps Consulting,Technology,Software Solutions,505,309,357,357,2025-12-05
desktop,840,Development Process Consulting,Technology,Software Solutions,514,314,350,350,2025-12-05
desktop,840,Agentic AI Consulting,Technology,Software Solutions,475,311,344,344,2025-12-05
desktop,840,Data Enablement Consulting,Technology,Software Solutions,475,298,340,340,2025-12-05
desktop,840,Multi-channel Outreach Automation,Technology,Software Solutions,476,299,338,338,2025-12-05
desktop,840,Data-Driven Sales Consulting,Technology,Software Solutions,434,294,334,334,2025-12-05
desktop,840,Sales & Marketing Automation Consulting,Technology,Software Solutions,521,298,332,332,2025-12-05
desktop,840,HubSpot Implementation Services,Technology,Software Solutions,481,296,331,331,2025-12-05
desktop,840,SaaS Enablement,Technology,Software Solutions,457,302,330,330,2025-12-05
desktop,840,Salesforce CPQ Consulting,Technology,Software Solutions,477,292,329,329,2025-12-05
desktop,840,Product Requirements Document (PRD) Generation,Technology,Software Solutions,423,308,326,326,2025-12-05
desktop,840,CRM/SFA Implementation Consulting,Technology,Software Solutions,475,280,325,325,2025-12-05
desktop,840,Conversational AI Consulting,Technology,Software Solutions,424,286,317,317,2025-12-05
desktop,840,Account-Based Marketing (ABM) Consulting,Technology,Software Solutions,478,271,316,316,2025-12-05
desktop,840,User Onboarding Consulting,Technology,Software Solutions,358,292,312,312,2025-12-05
desktop,840,Salesforce Integration Consulting,Technology,Software Solutions,481,259,310,310,2025-12-05
desktop,840,all,Travel & Hospitality,Dining Services,21438,10456,12721,12721,2025-12-01
desktop,840,Document Preparation Assistance,Travel & Hospitality,Dining Services,801,664,680,680,2025-12-01
desktop,840,Interactive Brochure Creation,Travel & Hospitality,Dining Services,622,465,485,485,2025-12-01
desktop,840,Interactive PDF Creation,Travel & Hospitality,Dining Services,519,405,420,420,2025-12-01
desktop,840,Document Formatting Tools,Travel & Hospitality,Dining Services,486,390,397,397,2025-12-01
desktop,840,Custom Planners & Agendas,Travel & Hospitality,Dining Services,475,379,390,390,2025-12-01
desktop,840,Presentation Generation,Travel & Hospitality,Dining Services,447,358,371,371,2025-12-01
desktop,840,Mood Board Creator,Travel & Hospitality,Dining Services,430,337,365,365,2025-12-01
desktop,840,Online Document Creator,Travel & Hospitality,Dining Services,417,355,361,361,2025-12-01
desktop,840,Document Generation API,Travel & Hospitality,Dining Services,386,325,329,329,2025-12-01
desktop,840,Business Formalities Assistance,Travel & Hospitality,Dining Services,364,307,316,316,2025-12-01
desktop,840,Customizable Document Templates,Travel & Hospitality,Dining Services,373,304,311,311,2025-12-01
desktop,840,Document Preparation & Review,Travel & Hospitality,Dining Services,347,303,308,308,2025-12-01
desktop,840,Digital Planners & Templates,Travel & Hospitality,Dining Services,376,290,298,298,2025-12-01
desktop,840,Creative Presentation Templates,Travel & Hospitality,Dining Services,398,283,297,297,2025-12-01
desktop,840,Flyer Maker,Travel & Hospitality,Dining Services,358,274,290,290,2025-12-01
desktop,840,Appointment Scheduling AI,Travel & Hospitality,Dining Services,359,271,283,283,2025-12-01
desktop,840,Presentation Converter,Travel & Hospitality,Dining Services,376,268,281,281,2025-12-01
desktop,840,Business Forms & Checks Printing,Travel & Hospitality,Dining Services,323,273,280,280,2025-12-01
desktop,840,AI PPT Generation,Travel & Hospitality,Dining Services,364,263,279,279,2025-12-01
desktop,840,Meeting Scheduling,Travel & Hospitality,Dining Services,360,263,278,278,2025-12-01
desktop,840,Worksheet Generation,Travel & Hospitality,Dining Services,319,268,271,271,2025-12-01
desktop,840,Data Visualization Templates,Travel & Hospitality,Dining Services,351,255,267,267,2025-12-01
desktop,840,eBook Creator,Travel & Hospitality,Dining Services,306,265,266,266,2025-12-01
desktop,840,Document Fulfillment,Travel & Hospitality,Dining Services,299,256,261,261,2025-12-01
desktop,840,Customizable Digital Templates,Travel & Hospitality,Dining Services,318,245,257,257,2025-12-01
desktop,840,Digital Planners & Agendas,Travel & Hospitality,Dining Services,321,251,256,256,2025-12-01
desktop,840,Document to Presentation Conversion,Travel & Hospitality,Dining Services,333,240,250,250,2025-12-01
desktop,840,SOP Generator,Travel & Hospitality,Dining Services,266,239,243,243,2025-12-01
desktop,840,Study Guide Generation,Travel & Hospitality,Dining Services,302,228,241,241,2025-12-01
desktop,840,all,Travel & Hospitality,Hospitality Management & Support Services,31295,12303,16552,16552,2025-12-02
desktop,840,Klaviyo Consulting,Travel & Hospitality,Hospitality Management & Support Services,1427,847,1012,1012,2025-12-02
desktop,840,Business Formalities Assistance,Travel & Hospitality,Hospitality Management & Support Services,1291,928,1009,1009,2025-12-02
desktop,840,Multi-channel Outreach Automation,Travel & Hospitality,Hospitality Management & Support Services,1049,656,760,760,2025-12-02
desktop,840,User Onboarding Consulting,Travel & Hospitality,Hospitality Management & Support Services,959,676,750,750,2025-12-02
desktop,840,Account-Based Marketing (ABM) Consulting,Travel & Hospitality,Hospitality Management & Support Services,974,586,681,681,2025-12-02
desktop,840,Lead Nurturing Consulting,Travel & Hospitality,Hospitality Management & Support Services,942,605,680,680,2025-12-02
desktop,840,Custom Planners & Agendas,Travel & Hospitality,Hospitality Management & Support Services,858,605,639,639,2025-12-02
desktop,840,Personalized Outreach Automation,Travel & Hospitality,Hospitality Management & Support Services,789,547,612,612,2025-12-02
desktop,840,Product-Led Growth Consulting,Travel & Hospitality,Hospitality Management & Support Services,807,550,611,611,2025-12-02
desktop,840,Account Based Marketing Consulting,Travel & Hospitality,Hospitality Management & Support Services,814,530,587,587,2025-12-02
desktop,840,Business Scaling Coaching,Travel & Hospitality,Hospitality Management & Support Services,789,523,571,571,2025-12-02
desktop,840,Go-to-Market (GTM) Intelligence Platform,Travel & Hospitality,Hospitality Management & Support Services,731,496,564,564,2025-12-02
desktop,840,B2B Appointment Setting Services,Travel & Hospitality,Hospitality Management & Support Services,721,495,541,541,2025-12-02
desktop,840,Meeting Scheduling,Travel & Hospitality,Hospitality Management & Support Services,749,501,540,540,2025-12-02
desktop,840,Pipedrive Consulting,Travel & Hospitality,Hospitality Management & Support Services,717,462,534,534,2025-12-02
desktop,840,ChatGPT Consulting,Travel & Hospitality,Hospitality Management & Support Services,630,485,523,523,2025-12-02
desktop,840,Customer Communication Automation,Travel & Hospitality,Hospitality Management & Support Services,669,452,506,506,2025-12-02
desktop,840,Omni-Channel Lead Generation,Travel & Hospitality,Hospitality Management & Support Services,660,444,506,506,2025-12-02
desktop,840,Roadmap Planning Consulting,Travel & Hospitality,Hospitality Management & Support Services,684,454,495,495,2025-12-02
desktop,840,Sales Development Representative (SDR) Services,Travel & Hospitality,Hospitality Management & Support Services,678,446,494,494,2025-12-02
desktop,840,Client Communication Management,Travel & Hospitality,Hospitality Management & Support Services,628,457,490,490,2025-12-02
desktop,840,Due Diligence Support,Travel & Hospitality,Hospitality Management & Support Services,602,470,489,489,2025-12-02
desktop,840,Lead Nurturing Services,Travel & Hospitality,Hospitality Management & Support Services,641,437,489,489,2025-12-02
desktop,840,Workplace Strategy Coaching,Travel & Hospitality,Hospitality Management & Support Services,843,460,482,482,2025-12-02
desktop,840,CRM Setup & Automation,Travel & Hospitality,Hospitality Management & Support Services,662,406,476,476,2025-12-02
desktop,840,CRM & Pipeline Management,Travel & Hospitality,Hospitality Management & Support Services,654,394,475,475,2025-12-02
desktop,840,Media Planning & Booking,Travel & Hospitality,Hospitality Management & Support Services,666,433,475,475,2025-12-02
desktop,840,Sales & Marketing Campaign Management,Travel & Hospitality,Hospitality Management & Support Services,642,431,474,474,2025-12-02
desktop,840,Project Approval Services,Travel & Hospitality,Hospitality Management & Support Services,600,451,471,471,2025-12-02
desktop,840,all,Retail & Consumer Products,Gifts and Florists,91045,25716,40663,40663,2025-12-02
desktop,840,Klaviyo Consulting,Retail & Consumer Products,Gifts and Florists,5208,2113,2890,2890,2025-12-02
desktop,840,Personalized Outreach Automation,Retail & Consumer Products,Gifts and Florists,3979,1794,2295,2295,2025-12-02
desktop,840,Multi-channel Outreach Automation,Retail & Consumer Products,Gifts and Florists,3701,1629,2129,2129,2025-12-02
desktop,840,AI Sales Outreach Platform,Retail & Consumer Products,Gifts and Florists,2841,1338,1698,1698,2025-12-02
desktop,840,Business Formalities Assistance,Retail & Consumer Products,Gifts and Florists,2299,1506,1681,1681,2025-12-02
desktop,840,AI-Powered Outreach,Retail & Consumer Products,Gifts and Florists,2843,1306,1676,1676,2025-12-02
desktop,840,AI Lead Nurturing,Retail & Consumer Products,Gifts and Florists,2908,1258,1665,1665,2025-12-02
desktop,840,Lead Nurturing Services,Retail & Consumer Products,Gifts and Florists,2839,1247,1647,1647,2025-12-02
desktop,840,ActiveCampaign Consulting,Retail & Consumer Products,Gifts and Florists,2895,1281,1635,1635,2025-12-02
desktop,840,Document Preparation Assistance,Retail & Consumer Products,Gifts and Florists,2063,1528,1623,1623,2025-12-02
desktop,840,AI Marketing Assistant,Retail & Consumer Products,Gifts and Florists,2234,1266,1507,1507,2025-12-02
desktop,840,Lead Nurturing Automation,Retail & Consumer Products,Gifts and Florists,2635,1108,1495,1495,2025-12-02
desktop,840,User Onboarding Consulting,Retail & Consumer Products,Gifts and Florists,2052,1273,1490,1490,2025-12-02
desktop,840,Personalized Outreach Software,Retail & Consumer Products,Gifts and Florists,2423,1141,1454,1454,2025-12-02
desktop,840,Lead Nurturing Consulting,Retail & Consumer Products,Gifts and Florists,2366,1091,1434,1434,2025-12-02
desktop,840,Mood Board Creator,Retail & Consumer Products,Gifts and Florists,1905,1214,1382,1382,2025-12-02
desktop,840,Retargeting Campaign Management,Retail & Consumer Products,Gifts and Florists,2377,1124,1379,1379,2025-12-02
desktop,840,E-commerce Campaign Management,Retail & Consumer Products,Gifts and Florists,2317,1133,1373,1373,2025-12-02
desktop,840,Omni-Channel Lead Generation,Retail & Consumer Products,Gifts and Florists,2215,1070,1371,1371,2025-12-02
desktop,840,Conversational Marketing Services,Retail & Consumer Products,Gifts and Florists,2090,1130,1341,1341,2025-12-02
desktop,840,Sales Enablement AI,Retail & Consumer Products,Gifts and Florists,2041,1091,1336,1336,2025-12-02
desktop,840,Email Automation Consulting,Retail & Consumer Products,Gifts and Florists,2157,1070,1318,1318,2025-12-02
desktop,840,AI Prompts for Marketing,Retail & Consumer Products,Gifts and Florists,1915,1134,1312,1312,2025-12-02
desktop,840,Promotional Campaign Aggregator,Retail & Consumer Products,Gifts and Florists,1931,1150,1294,1294,2025-12-02
desktop,840,Klaviyo Integration,Retail & Consumer Products,Gifts and Florists,2189,1021,1275,1275,2025-12-02
desktop,840,Outbound Campaign Management,Retail & Consumer Products,Gifts and Florists,2108,975,1249,1249,2025-12-02
